tweetid,screen_name,date,lang,text,state,friends_count,followers_count
1286634943561572352,CarlosdelRio7,Fri Jul 24 12:10:49 +0000 2020,en,GA now has &gt; 150K cases with &gt; 4;000 new cases/day. ⁦@FultonInfo⁩ &amp; ⁦@ItsInDeKalb⁩ have the most confirmed cases each with &gt; 14;000. Deaths now &gt; 3;300.  #WearAMask #WashYourHands &amp; #WatchyourDistance this is a potentially serious &amp; highly contagious infection. https://t.co/TppljdAoLJ,GA,1569,56698
1299465903009128448,DrLeanaWen,Fri Aug 28 21:56:28 +0000 2020,en,Appreciate this thoughtful @nytimes piece by @aaronecarroll. We need to think about cumulative risk; not all-or-nothing. We need to consider priorities--and what we are willing to give up to make these priorities happen. #covid19  https://t.co/hIUtd3kS4l,MD,5002,177524
1302362486256144384,meganranney,Sat Sep 05 21:46:28 +0000 2020,en,A twofer with @DanaBashCNN this hour: * talked with @GloriaBorger about the #publichealth community's views on a vaccine (we need that phase 3 trial!) * back in 5 with @BuffyWicks to discuss the challenges of being a working mom during #covid19,Providence RI,3364,114185
1380333905404964864,KrutikaKuppalli,Fri Apr 09 01:37:03 +0000 2021,en,Let’s not forget there are other infections besides #COVID19 out there and the pandemic is making it harder for patients to get care. Today I saw a young man with advanced #AIDS cryptosporidium #diarrhea; #PJP pneumonia; and malnutrition not on ART in 2021 this should not happen.,Global Citizen ,745,33492
1395490396747223040,JenniferNuzzo,Thu May 20 21:23:32 +0000 2021,en,This is a really interesting exercise! https://t.co/suZvGdfgo2,MD,1464,49594
1228661497833848832,PeterHotez,Sat Feb 15 12:45:03 +0000 2020,en,Almost a decade ago our @BCM_TropMed @TexasChildrens #Vaccine Center formed the first #coronavirus #vaccine consortium with @utmbhealth @NYBloodCenter  to develop #vaccines for #SARSCoV #MERSCoV #SARSCoV2. Here's our 1st ROADMAP @mebottazzi in ERV        https://t.co/ExouwWgHqP https://t.co/l9szJe3whO,Houston TX,7216,334772
1279224076297539584,CarlosdelRio7,Sat Jul 04 01:22:41 +0000 2020,en,Very easy to tell people what not to do.  Lot harder to tell them what’s ok to do in this pandemic. ⁦@WSJ⁩  https://t.co/CDiycDLsFi,GA,1569,56698
1296922029262884864,CDCDirector,Fri Aug 21 21:28:02 +0000 2020,en,Recent data from CDC’s COVID Data Tracker show that ethnic/racial minority groups are overly affected by #COVID19. Hispanic and non-White people make up 40% of the US population; but about 60% of COVID-19 cases. See more demographic trends &amp; case counts: https://t.co/5vcg8hFRhx. https://t.co/UAskz07hUu,GA,487,373675
1348637055539163136,ghn_news,Mon Jan 11 14:25:05 +0000 2021,en,West Virginia kick-started its #COVID19 vaccine rollout 2 weeks before other states—and doled out about 90% of the doses it had received before the holidays.   https://t.co/Xlf9MqeyBI,MD USA,2268,16655
1374119294393593856,DrTomFrieden,Mon Mar 22 22:02:24 +0000 2021,en,No matter how divided we may be politically; we share a common enemy—dangerous microbes. We lost more lives in this pandemic than in WWII; Korea; Vietnam; and 9/11 combined.,NY,962,268275
1299103201183096832,NACCHOalerts,Thu Aug 27 21:55:13 +0000 2020,en,Maine sleep-away camps prevented coronavirus spread among more than 1;000 people; CDC report finds https://t.co/RqNtJevEcd,DC,3522,28576
1311908393393717248,_cingraham,Fri Oct 02 05:58:29 +0000 2020,en,"Aides said all of his political events will be cancelled for the foreseeable future." https://t.co/BFTGvCSKGz,Minnesota,1406,101218
1326029468696080384,doritmi,Tue Nov 10 05:10:36 +0000 2020,en,Health experts want to prioritize people of color for a #Covid19 #vaccines. But how should it be done? And will they want it? https://t.co/bXamGe7eeW via @statnews @SciFleur,CA,11915,13785
1326133789572075520,CarlosdelRio7,Tue Nov 10 12:05:08 +0000 2020,en,Misguided Use of HCQ for COVID-19 https://t.co/QLZUXlKmv2 via @JAMA_current Excellent editorial by @msaagmd “The clear; unambiguous; and compelling lesson from the hydroxychloroquine story for the medical community and the public is that science and politics do not mix”.,GA,1569,56698
1336901750431895552,Craig_A_Spencer,Thu Dec 10 05:13:10 +0000 2020,en,I’ve learned way more about COVID from WhatsApp groups &amp; Twitter DMs with friends and colleagues (some I’ve never met) than I have from preprints and journal articles.  Is that surprising to hear? Would you read a story about that? Any outlets  that want to publish that story?,🗽 New York City 🔜 PVD,730,253343
1337403034213773312,ghn_news,Fri Dec 11 14:25:05 +0000 2020,en,The @US_FDA has greenlit the first emergency use authorization for an over-the-counter home test kit for #COVID19; the home-collected samples must be sent to LabCorp—the company behind the test—for processing.  https://t.co/9G3jySFbU8,MD USA,2268,16655
1339294491765862400,NACCHOalerts,Wed Dec 16 19:41:04 +0000 2020,en,From @CDCgov: Despite having one of the safest water supplies globally; there are more than 7M waterborne disease illnesses in the U.S. each year. Investing in water system infrastructure and #publichealth capacity can help prevent some of these diseases. https://t.co/1RGMVISo72 https://t.co/ZAL0s4RcOv,DC,3522,28576
1355158334635208704,jeremyfaust,Fri Jan 29 14:18:19 +0000 2021,en,🦠Covid-19 Mutations: Do Our Antibodies Provide Enough Resistance?   A rundown on vaccines as well...  https://t.co/2UmagcyTfy via @Brief_19 @sampx,MA,2894,102053
1359131183469191168,bhrenton,Tue Feb 09 13:25:00 +0000 2021,en,Interesting article here showing that many large colleges have seen lower case counts upon entry compared to the fall; possible due to: - Previous infection - Students being more careful - Less comprehensive testing protocols to detect cases https://t.co/lK728wgFRK,DC,5601,17385
1222640944631156736,bylenasun,Wed Jan 29 22:01:31 +0000 2020,en,Coronavirus live updates: WHO chief says he has been criticized for praising China; but he undersored that Beijing's actions have helped reduce spread. He seemed to be addressing U.S. critics. In our liveblog.  https://t.co/WWOdsGavnl,D.C.,634,20246
1270482947527892992,CarlosdelRio7,Tue Jun 09 22:28:33 +0000 2020,en,As I hear questions from people as to what they can and can’t do as #COVID19 restrictions are relaxed it is clear to me that it is a lot easier to tell them what not to do. Knowing what is safe to do is hard and clearly with little data or experience to base recommendations.,GA,1569,56698
1298621878261747712,GovLarryHogan,Wed Aug 26 14:02:37 +0000 2020,en,Maryland is reporting a statewide positivity rate of 3.35%. There are 432 total #COVID19 hospitalizations with 106 ICU beds in use.  Testing is one of our most critical tools to slow the spread of this virus. Make a plan to get tested today at https://t.co/rA4piZZeIm. https://t.co/gJ0AQZxBUF,MD,704,255955
1311346953633107968,Surgeon_General,Wed Sep 30 16:47:32 +0000 2020,en,I try not to call out individual states; but I really do want to recognize Arizona.    They were a VERY red (ie worrisome) #COVID19 state in terms of cases &amp; positivity earlier this summer.   But with my 3 W’s- and WITHOUT completely shutting down- they are now in the green! 💪🏽 https://t.co/7EWc6h6dZ8,DC,187,1127181
1338497588216127488,DrTomFrieden,Mon Dec 14 14:54:27 +0000 2020,en,Today marks a wonderful first step on the long road to vaccine-induced immunity that can begin to end the pandemic in the US. Even more reason to double down on protection protocols. Patience. Discipline. Solidarity.,NY,962,268275
1362074788634587136,EricTopol,Wed Feb 17 16:21:50 +0000 2021,en,2 variant updates @CDCMMWR today B.1.1.7 in Minnesota  https://t.co/0j5PXVVPVX This is the strain of 1° concern in US since there it's already ~5% and doubling every 7-10 days B.1.351 now dominant in Zambia https://t.co/rvqpc8osMz https://t.co/tEPbA0mldw,CA,556,686676
1382740127617794048,ddiamond,Thu Apr 15 16:58:31 +0000 2021,en,A GOP official criticized Trump - and then was summoned to meet with mostly maskless Trump loyalists to defend himself. Now he has COVID.  @ThePlumLineGS looks at how Trump injected politics into public health; and the “lingering poison” left behind. https://t.co/Grw7q7Qatm,D.C.,1242,157519
1382758611303100416,EricTopol,Thu Apr 15 18:11:58 +0000 2021,en,We can stop dreaming. We can do this! 'https://t.co/d5DMgo9mHC great feature on pan-coronavirus vaccines by @sciencecohen @ScienceMagazine w/ @ScienceVisuals @oooitsplasma  and @WardLab1 @DennisRBurton @bjorkmanlab @caltech @McLellan_Lab  @BarneyGrahamMD https://t.co/mPMl5nuWIC,CA,556,686676
1271052260882165760,AliceOllstein,Thu Jun 11 12:10:48 +0000 2020,en,Coronavirus cases and hospitalizations are spiking in more than a dozen states; but governors are not yet willing to go back into lockdown or even delay their reopening plans. Welcome to the "nothing to see here" phase of the pandemic. https://t.co/VTXOkuQaMd with @DanCGoldberg,D.C.,1690,25355
1272162025368629248,PeterHotez,Sun Jun 14 13:40:37 +0000 2020,en,YES + as #COVID19 races through the ‘Global South’ Africa; Asia; Latin America; we’ll need an empowered ⁦@WHO⁩ now more than ever https://t.co/aamPi2b97t,Houston TX,7216,334772
1280716949777862656,doritmi,Wed Jul 08 04:14:50 +0000 2020,en,Here’s how we’ll know when a #COVID19 vaccine is ready https://t.co/WlHVqF2JXT via @NatGeo @rkhamsi #vaccines #coronavirus,CA,11915,13785
1281969485386141696,KrutikaKuppalli,Sat Jul 11 15:11:57 +0000 2020,en,In this study; stillbirths have been higher during the #pandemic than prior (9.31 per 1000 births vs 2.38 per 1000 births; p=0.01) though none of the mothers were known be infected with #SARSCoV2.  (1/2),Global Citizen ,745,33492
1285580789682339840,KrutikaKuppalli,Tue Jul 21 14:21:59 +0000 2020,en,I love how the @NFL can get daily #coronavirus testing for all its players entering training camp but we are still unable to get testing in a timely manner for sick patients. The outbreak has really demonstrated the socioeconomic divide in our country and what our priorities are,Global Citizen ,745,33492
1293301366056607744,EricTopol,Tue Aug 11 21:40:48 +0000 2020,en,Today marks 16 weekdays in a row with the US &gt; 1;000 covid deaths. The USA ranks #9 in the world for deaths/million people; the only industrialized nation on the list 1. Kosovo 2. Peru 3. Bolivia 4. Mexico 5. Panama 6. Brazil 7. Montenegro 8. Bosnia https://t.co/9hsygMP9I6,CA,556,686676
1303418216740421632,bhrenton,Tue Sep 08 19:41:33 +0000 2020,en,What’s it like walking around a college campus in a pandemic? Quiet. Very quiet. With students taking over half of their classes online in some form; the usual class transition chatter doesn’t seem to happen so much. Of course everyone still picks up packages. https://t.co/gAnW6wWm10,DC,5601,17385
1337264626052915200,doritmi,Fri Dec 11 05:15:06 +0000 2020,en,Patricia was in #covid19 #vaccines trials. She had a medical problem. Anti-vaccine activists used it to attack the vaccine; helped by a badly done Gofundme. The problem was not vaccine related; &amp;Patricia never got the vaccine. She was in the placebo group. https://t.co/APbZnhMu45,CA,11915,13785
1362427925803524096,ghn_news,Thu Feb 18 15:45:04 +0000 2021,en,Global #COVID19 cases and deaths are still falling: 2.7 million new cases were reported last week; a 16% drop on the previous week; deaths were down 10% over the same time period. https://t.co/e49yznCV2z,MD USA,2268,16655
1405647222356598784,EricTopol,Thu Jun 17 22:03:08 +0000 2021,en,Today $3.2 billion was allocated for new covid drugs. https://t.co/ye8F1tt0uj by @carlzimmer Well; there's already an inhaled ACE2 nanodecoy that worked in macaques to prevent covid https://t.co/zLuOh8aOXh @NatureNano @UNC @UNC_SOM https://t.co/sBK8BKZ65D,CA,556,686676
1220855964561215488,ScottGottliebMD,Fri Jan 24 23:48:39 +0000 2020,en,Newly Published - Homology Models of Wuhan Coronavirus 3CLpro Protease: “Whilst the overall viral genome was most closely associated with bat coronaviruses; the main protease is most closely related (96% identity) to SARS CoV protease.” https://t.co/cH2UKmpnu3,DC,1457,588751
1233863731752235008,ddiamond,Sat Feb 29 21:16:52 +0000 2020,en,Among POLITICO’s coronavirus reporters and our beats  · @davidalim: lab testing · @owermohle: FDA; drugs · @Briannaehley: public health · @rachel_roubein; @DanCGoldberg: states · @nancook; @meridithmcgraw: White House · @adamcancryn and me: Trump admin; Congress  *DMs are open*,D.C.,1242,157519
1286316819901554688,Laurie_Garrett,Thu Jul 23 15:06:43 +0000 2020,en,Should cities like Houston; Los Angeles; Miami; where #COVID19 is now rampant; close ALL restaurants; bars and public gathering places? Could be a moot point --- the public is voting with its feet. Lockdown 2.0. https://t.co/e6HdO41EsX,NY,1851,244316
1291518918264336384,NACCHOalerts,Thu Aug 06 23:38:00 +0000 2020,en,In the latest podcast; "No Time to Rest;" with @CIDRAP's director Dr. Michael Osterholm @mtosterholm discusses the critical importance of vaccine safety; how to respond effectively to misinformation; and the role of face shields in the pandemic. https://t.co/25BndbibhP https://t.co/s7dPN5tBD2,DC,3522,28576
1301270041296433152,DrLeanaWen,Wed Sep 02 21:25:28 +0000 2020,en,In the midst of the #covid19 pandemic; the U.S. is facing a crisis of confidence in our federal government’s top scientific institutions. We can still turn this around; though the window to do so is closing.   My @washingtonpost op-ed explores how (1/4) https://t.co/epeST8e3dT,MD,5002,177524
1304537921534427136,mlipsitch,Fri Sep 11 21:50:52 +0000 2020,en,Great info from @CDCgov but it is a scandal that 8 months into a pandemic a 300-person study in a setting with totally inadequate testing is one of the best we have for what activities are risky.   Close case contact; dining out tied to COVID-19 spread https://t.co/3f1WR1bDxa,MA,1700,230446
1311400882391711744,TedNesi,Wed Sep 30 20:21:49 +0000 2020,en,"People offering candy from their homes will not be allowed to open their doors to each trick-or-treater; and instead are expected to leave out candy in bags; or spread pieces out on a cookie sheets"  🎃😱 https://t.co/Mduik5R5rl,RI,3485,31963
1320539191365828608,InfectiousDz,Mon Oct 26 01:34:12 +0000 2020,en,Medical Professional Societies have made statements against Trump implying doctors have inflated COVID #'s for profit.   Many have traditionally donated more red (Republican) than blue (Democrat).  AMA (American Medical Association) related donations: https://t.co/2cgQTALvQU https://t.co/WnyTcz2489,NYC,9293,45266
1329521054948204544,TedNesi,Thu Nov 19 20:24:55 +0000 2020,en,Pretty sure a majority of the @wpri12 newsroom is going to be in today's 4 o'clock newscast to recap all the COVID developments - tune in on TV or web in a half-hour,RI,3485,31963
1335757463153500160,bhrenton,Mon Dec 07 01:26:11 +0000 2020,en,When everyone you follow is a doctor or epidemiologist your feed is completely taken over with congratulatory messages for @RWalensky. This is a momentous occasion for our nation's public health and we are incredibly fortunate for the future of the CDC to be in her hands.,DC,5601,17385
1336078507730931712,DrTomFrieden,Mon Dec 07 22:41:54 +0000 2020,en,To build and maintain trust in Covid vaccines; complete transparency is crucial. We have to be clear what we know; how we know it; what we don't know; and how we're going to find out.,NY,962,268275
1336369702336000000,dvergano,Tue Dec 08 17:59:00 +0000 2020,en,"COVID-19 as a Trigger of Recurrent Guillain–Barré Syndrome" - https://t.co/thHG5ITv4B,DC,1801,18517
1344032029390766080,EricTopol,Tue Dec 29 21:26:21 +0000 2020,en,Is part of the reason that masks work vs covid due to their humidification effect?  Intriguing work from biophysicists @NIH https://t.co/pVwvOUPNTP 😷😷 https://t.co/zGlcENvS4Z,CA,556,686676
1347111046322941952,rwang0,Thu Jan 07 09:21:16 +0000 2021,en,MyPOV: one of the pandemic winners keeps gaining market share.   @Costco sales rose 12% in December; driven by frozen foods; sundries and liquor sales despite lower frequency of sales because of coronavirus pandemic restrictions https://t.co/P6IwEVrxye,Silicon Valley | SF | FL 410+,103619,141982
1235294051685068800,CDCDirector,Wed Mar 04 20:00:27 +0000 2020,en,HCPs: In response to an increase in the number of questions about connections b/w the MTHFR gene; #folicacid; &amp; neural tube defects; CDC has shared an Expert Commentary on @Medscape; answering commonly asked questions physicians may receive. https://t.co/VwJV0k5TSZ https://t.co/yQwyjv6en9,GA,487,373675
1276172668719583232,CarlosdelRio7,Thu Jun 25 15:17:29 +0000 2020,en,How the Virus Won - This is fascinating! ⁦@nytimes⁩  https://t.co/n5oug5JF3h,GA,1569,56698
1294381027360509952,stephaniemlee,Fri Aug 14 21:11:00 +0000 2020,en,NEW: I wrote about something that became clear this week — the right wing's latest theory for why the coronavirus isn't a big deal is ... T cells.  These claims; researchers say; grossly distort the underlying science.  https://t.co/6bwHrfJzm4,San Francisco,2144,23233
1308734819287867392,ProfEmilyOster,Wed Sep 23 11:47:50 +0000 2020,en,Go time. Thanks for nice coverage @NPR!  https://t.co/CXaqldG5I1  And visit the full dashboard here: https://t.co/AYe6ILVcjR,RI,280,109532
1315362349470101504,RyanMarino,Sun Oct 11 18:43:17 +0000 2020,en,“The evidence is clear: hydroxychloroquine does nothing to prevent Covid-19-related deaths.”  I hope the many medical professionals who fell victim to their own cognitive bias will remember next time before pushing unproven therapies before they’re studied https://t.co/IcxGnOlHV5,#LEGALIZE,2647,86604
1319589302729383936,DemFromCT,Fri Oct 23 10:39:41 +0000 2020,en,not good @Climatologist49 https://t.co/R5pgtj9IGo,CT,2318,23508
1324771738559803392,rwang0,Fri Nov 06 17:52:50 +0000 2020,en,MyPOV: @Dropbox stock drops despite earnings and revenue beat - by @Mike_Wheatley on @SiliconANGLE https://t.co/J9ezelTDeZ &gt;&gt; A pandemic #FutureofWork winner shows solid execution and cost management to swing to profit. @holgermu @constellationr #Earnings,Silicon Valley | SF | FL 410+,103619,141982
1359135766086119424,NACCHOalerts,Tue Feb 09 13:43:12 +0000 2021,en,Covid-19 Variants Further Strain Public Health Agencies https://t.co/Jj44iCyEtV via @routefifty,DC,3522,28576
1365871623946002432,TedNesi,Sun Feb 28 03:49:06 +0000 2021,en,RI hit a new one-day record for vaccinations on Friday. Nearly 10;000 shots administered; per @RIHealth. https://t.co/uK1NnLusZw https://t.co/7itiJVJRxy,RI,3485,31963
1392441950415032320,ghn_news,Wed May 12 11:30:05 +0000 2021,en,Nepal is starting to look a lot like #India. Hospitals turning away patients. Scarce oxygen. Overflowing crematoria. Desperate pleas on social media for remdesivir.    https://t.co/JhYsHRztuu,MD USA,2268,16655
1402401192039309312,MoNscience,Tue Jun 08 23:04:34 +0000 2021,en,::record scratch::  "Baltimore regrets using the phrase “smoking gun” to describe his conclusion; and doesn’t agree that it validates the lab-leak theory."  https://t.co/8b61CG5WfA,,4467,13549
1250108046317096960,mlipsitch,Tue Apr 14 17:05:58 +0000 2020,en,Projecting the transmission dynamics of SARS-CoV-2 through the postpandemic period new paper with @StephenKissler @ctedijanto Ed Goldstein and @yhgrad   https://t.co/wDFubFKpr1,MA,1700,230446
1266001274991972352,Laurie_Garrett,Thu May 28 13:39:59 +0000 2020,en,Airborne spread of #COVID19 "Transmission by aerosols of the small droplets studied here can only be prevented by use of high-performance face masks; a conventional surgical mask only stops 30% of the small aerosol droplets studied." https://t.co/j2j67mf5Zb,NY,1851,244316
1277951027136925696,DrLeanaWen,Tue Jun 30 13:04:02 +0000 2020,en,Joining @jimsciutto on @CNNnewsroom: closing bars is a necessary measure but we need to do a lot more; specifically to restrict indoor gatherings + universal masking—&amp; not only in states in #covid19 crises but others too. The outcome is not inevitable but window is closing,MD,5002,177524
1293627541287313408,CarlosdelRio7,Wed Aug 12 19:16:54 +0000 2020,en,Some good #COVID19 data for the US with new cases ⬇️ 18% although still &gt; 50K and deaths ~ 1;500/day but note that among the 12 States with the highest per capita rates is GA that is essentially “flat” with no appreciable decrease. https://t.co/FIfmoBBKWq,GA,1569,56698
1329192069605240832,Laurie_Garrett,Wed Nov 18 22:37:39 +0000 2020,en,Top hospital @MayoClinic in MN has 900 employees out w/#COVID19 &amp; is short 1000 health pros to handle surging cases. “It shows you how easy it is to get Covid-19 in the midwest. Our staff are being infected mostly due to community spread." https://t.co/b3qgcK3NxH,NY,1851,244316
1336037226661212160,Laurie_Garrett,Mon Dec 07 19:57:51 +0000 2020,en,The UK jumped the gun; approving the American @pfizer #COVID19 #vaccine and receiving stockpiles before @US_FDA acted. But for the rest of the world; this is a big "screw you" farewell from @realDonaldTrump . Fortunately; many other vaxes are coming soon. https://t.co/pdKKEnjEzc,NY,1851,244316
1393284420900114432,NateSilver538,Fri May 14 19:17:46 +0000 2021,en,Informative article on COVID variants but this metaphor is like six times more complex than the thing it's describing.  https://t.co/51gI3gul8r https://t.co/4sFWQWxRUL,New York,1573,3444065
1395775839216627712,GovLarryHogan,Fri May 21 16:17:46 +0000 2021,en,More than 60% of American adults have received their first #COVID19 vaccine. Do your part to help defeat this virus so we can get back to spending time with the ones we love. #WeCanDoThis  🔍 Search https://t.co/fSOWcwFF8F 💬 Text your ZIP code to 438829 📞 Call 1-800-232-0233 https://t.co/ENI8vYwArX,MD,704,255955
1276584896035774464,Craig_A_Spencer,Fri Jun 26 18:35:31 +0000 2020,en,This was some bold #COVID19 propaganda.  I never considered how 'encouraging' so many aspects of a worsening pandemic could be.  https://t.co/g8iXZUVsCm,🗽 New York City 🔜 PVD,730,253343
1277669429778792448,DrTomFrieden,Mon Jun 29 18:25:04 +0000 2020,en,Welcome to non-independence-from-Covid week in the US. National test positivity &amp; case counts are increasing. This is bad news and evidence of a massive viral reservoir that will continue for a long time. The virus doesn't just go away—we have to stop it! https://t.co/OWQsq1cZuR,NY,962,268275
1285782399276613632,KrutikaKuppalli,Wed Jul 22 03:43:07 +0000 2020,en,Thanks everyone for your well wishes; emails; DM’s. I am happily out of the hospital and home.  Being a patient during normal times is no fun; it’s even worse during #COVID19 because the pandemic affects every workflow in the hospital.,Global Citizen ,745,33492
1306719334841167872,gregggonsalves,Thu Sep 17 22:19:01 +0000 2020,en,Kudos to @NBCConnecticut  for showcasing @ctdata’s new survey on the shifting vulnerability to #COVID__19 in our state.,CT,12347,115528
1311485444111171584,CarlosdelRio7,Thu Oct 01 01:57:50 +0000 2020,en,Delaying Pregnancy during a Public Health Crisis — Examining Public Health Recommendations for Covid-19 and Beyond | ⁦@skr9skr9⁩ &amp; Denise Jamieson ⁦@EmoryGynOb⁩ write an excellent perspective in ⁦@NEJM⁩  https://t.co/4ddfPRqjtQ,GA,1569,56698
1321389341843836928,KrutikaKuppalli,Wed Oct 28 09:52:23 +0000 2020,en,Numerous European countries are re-entering lockdowns-to be clear; no one wants this.   They can be avoided with aggressive testing; tracing; use of masks; hand hygiene; maintaining of physical distance and avoidance of crowds.   We must use the tools we have to contain #COVID19,Global Citizen ,745,33492
1350883615782133760,JoeBrunoWSOC9,Sun Jan 17 19:12:06 +0000 2021,en,NC COVID hospitalizations decrease; percent positive at 10%; the lowest in a month   https://t.co/SONedQwmm6,NC,4017,48909
1366255697944584192,Craig_A_Spencer,Mon Mar 01 05:15:16 +0000 2021,en,In New York City; the first case of #COVID19 was confirmed on March 1; 2020. Today; on the one year anniversary; I wrote myself a letter. This is what I wish I could have told myself at the start of the pandemic.  https://t.co/5Xdq2x2udL,🗽 New York City 🔜 PVD,730,253343
1233731752553828352,gregggonsalves,Sat Feb 29 12:32:26 +0000 2020,en,What Actually Happens If You Get Coronavirus?  @AsapSCIENCE is sooooo awesome! Love @mitchellmoffit &amp; @Whalewatchmeplz. https://t.co/QqxcwV898d,CT,12347,115528
1233925038811832320,CarlosdelRio7,Sun Mar 01 01:20:29 +0000 2020,en,Coronavirus disease (COVID-19): For health professionals - Canada.  Excellent advice for healthcare professionals caring for #COVID19 from Canada.  https://t.co/ZEcSH1NM0o,GA,1569,56698
1257271595015516160,DemFromCT,Mon May 04 11:31:21 +0000 2020,en,Birx told host Chris Wallace that “our projections have always been between 100;000 and 240;000 American lives lost; and that’s with full mitigation and us learning from each other of how to social distance.”" https://t.co/aWJ1Pfc8lm,CT,2318,23508
1295267732741644288,michaelmina_lab,Mon Aug 17 07:54:27 +0000 2020,en,Have said it in the past and will say it again; this is not a mysterious virus. New yes; mysterious; no. Nearly everything about it is textbook. The only major thing that’s different or unanticipated is the massive susceptible population.   https://t.co/QYsp2oBidM,MA,998,226426
1325790843408617472,Laurie_Garrett,Mon Nov 09 13:22:23 +0000 2020,en,Pres-Elect #Biden named his #COVID19 team: CHAIRS = ex-Surgeon General @VivekMurthy; ex-@US_FDA  commissioner David Kessler &amp; Yale's Marcella Nunez-Smith. Other MEMBERS Luciana Borio @ZekeEmanuel  Rick Bright @AtulGawande Julie Morita Eric Goosby MORE https://t.co/PFTAO8yyAp,NY,1851,244316
1337585372117790720,ddiamond,Sat Dec 12 02:29:38 +0000 2020,en,FDA’s chief scientist; in historic letter to Pfizer: “I am authorizing the emergency use of Pfizer-BioNTech COVID‐19 Vaccine for the prevention of COVID-19.” https://t.co/yFd8ygvFnV,D.C.,1242,157519
1343097723961139200,holmescnn,Sun Dec 27 07:33:45 +0000 2020,en,2 million #coronavirus vaccinations administered in the US but infectious diseases expert @IDRoadrunner says the impact on case numbers likely won't be significant till the summer - "it will get worse before it gets better." https://t.co/PiMdMB8T81,USA,3301,37054
1389959123752599552,ScottGottliebMD,Wed May 05 15:04:13 +0000 2021,en,Comprehensive review on the genesis of SARS-CoV-2 and possibility its origin was a "lab leak." Fully understanding that risk is key to reducing future threats - we need to focus equal effort on improving lab safety as well as preventing zoonotic spillover https://t.co/8YUG00IUZI,DC,1457,588751
1273234146391982080,PeterHotez,Wed Jun 17 12:40:50 +0000 2020,en,My @KHOU interview with @MarcelinoKHOU last night https://t.co/y5ZYPoAgBZ,Houston TX,7216,334772
1280911535704027136,LauraSanthanam,Wed Jul 08 17:08:02 +0000 2020,en,"We don't want the guidance from the @CDCgov to be the reason schools don't open up." - @VP today.  So... what's the nation's public health agency's job again during this #COVID19 pandemic?,D.C.,2463,3388
1326372790157664256,dremilyportermd,Wed Nov 11 03:54:50 +0000 2020,en,Houston...we’ve got a problem. Newly approved IV monoclonal antibodies but there are no hospital beds across much of the country.  https://t.co/To3OkOi8Di,Texas,383,90542
1366023773367975936,DKThomp,Sun Feb 28 13:53:41 +0000 2021,en,I wrote about the next stage of the pandemic fight—vaccine hesitancy  https://t.co/CnJ38nt4m6  Upshot: Vaccine hesitancy isn't One Thing—it spans right-wing conspiracy-theorizing; youth indifference; and minority distrust of the medical system—and no One Thing will solve it.,D.C.,1670,190217
1224798221173653504,DrTomFrieden,Tue Feb 04 20:53:46 +0000 2020,en,.@WHO recently published new guidelines on use of medical masks to protect against #coronavirus. “The use of a mask alone is insufficient to provide the adequate level of protection &amp; other equally relevant measures should be adopted.“ https://t.co/q6p1UOGAJg,NY,962,268275
1233237061748039680,ddiamond,Fri Feb 28 03:46:42 +0000 2020,en,HHS official to staff last week; announcing that mission to help Wuhan evacuees had wrapped up: “Thank you for trusting us … in supporting the Department's mission of bringing our fellow Americans home.” https://t.co/xN69uE6Ih6 with @adamcancryn,D.C.,1242,157519
1283518627166040064,EricTopol,Wed Jul 15 21:47:41 +0000 2020,en,Accounting for the marked disparity in US #COVID19 patient outcomes: the interdependence of social determinants of health; racial and ethnic discrimination; nutrition; obesity and chronic diseases https://t.co/bILQsgNW9A Desperately needing attention and the priority to fix https://t.co/1OhSkNqNvA,CA,556,686676
1311397566312075264,bethlinas,Wed Sep 30 20:08:39 +0000 2020,en,Does the @NFL understand HOW easy #COVID19 spreads? "The @NFL l regarded Wednesday’s one positive [#COVID19]  test as an encouraging development and a signal that; without a wider spread of the virus among the Titans; the league likely could proceed..."https://t.co/j4jThbJ5GJ,DC,12532,14988
1336300511176306688,MoNscience,Tue Dec 08 13:24:03 +0000 2020,en,The art of the deal? Trump Administration Passed on Chance to Secure More of Pfizer Vaccine https://t.co/0SSP1rx4AQ,,4467,13549
1375115330780037120,HelenBranswell,Thu Mar 25 16:00:17 +0000 2021,en,I look forward to joining @David_Culver @edyong209 and moderator @Laurie_Garrett in a virtual panel hosted by the @PolkAwards on April 8th. We'll be talking #Covid19 coverage.  Join us by registering here https://t.co/CMGQ4Bb35w,MA,2079,225280
1232225562208411648,michaelmina_lab,Tue Feb 25 08:47:22 +0000 2020,en,I’ve been critical of the limited testing capacity for #COVID19 in US &amp; the irony that CDC declaring a public health emergency further limits testing capacity in US. But it all comes down to resources appropriated and US needs to put &gt; $$ into true public health preparedness.,MA,998,226426
1279556524218728448,CarlosdelRio7,Sat Jul 04 23:23:43 +0000 2020,en,Her Royal Highness Queen Elizabeth II at age 94 and having rules for 66 years and gone through enormous challenges shows leadership (and style) by wearing a face mask during #COVIDー19 If she can do it so can you! https://t.co/qcUsGYs39Y,GA,1569,56698
1291970143308914688,meganranney,Sat Aug 08 05:31:00 +0000 2020,en,"Not only are minority frontline workers at a higher risk of contracting COVID-19; but they also reported having to reuse PPE at higher rates compared to their white counterparts." @getusppe #GetMePPE  https://t.co/LMg4G7Tj15,Providence RI,3364,114185
